Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
"87,1 m²","4,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.088382720947266,108.22888946533203,,,,,
118 m²,"1,61 tỷ",,,Sổ hồng / sổ đỏ,,16.0940787043087,108.100144962148,,,,,
100 m²,"1,74 tỷ",,,,,16.092055,108.104128,7 m,,Tây - Bắc,,
39 m²,Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0883827209473,108.228889465332,,,,,
28 m²,"1,17 tỷ",1 phòng,1 phòng,,Đầy đủ,12.297381401062012,109.2187271118164,,,,,
"96,3 m²",Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0890197753906,108.228302001953,,,Đông,Đông,
144 m²,3 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9832468032837,108.252090454102,6 m,"7,5 m",Nam,,
368 m²,Thỏa thuận,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0883827209473,108.228889465332,21 m,33 m,,,3 tầng
115 m²,14 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0384103,108.2102949,,27 m,Đông,,3 tầng
105 m²,3 tỷ,,,,,16.0563434658929,108.165672187993,,"7,5 m",Đông - Bắc,,
300 m²,"17,5 tỷ",,,,,16.0462601384725,108.244607176968,,,,,
196 m²,"7,3 tỷ",,,,,15.9858936131307,108.268631030127,10 m,"7,5 m",Nam,,
46 m²,70 triệu/m²,1 phòng,1 phòng,Hợp đồng mua bán,,15.992631912231445,108.26937103271484,,,,,
75 m²,"2,3 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,16.0534112,108.1487964,"4,35 m","4,5 m",Đông - Nam,,1 tầng
102 m²,"1,95 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9945907726835,108.239158582695,5 m,7 m,Bắc,,
25.000 m²,2 tỷ,,,Sổ đỏ/ Sổ hồng,,15.9676255636289,108.01598192795,,,,,
108 m²,"2,79 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.100803,108.1330798,9 m,"7,5 m",Đông - Bắc,,
130 m²,"8,5 tỷ",10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0628848,108.2206714,"4,5 m","5,5 m",,,5 tầng
240 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0545544270336,108.241784259404,8 m,15 m,,,
"71,3 m²","4,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,Tây - Nam,Đông - Bắc,
150 m²,45 tỷ,28 phòng,29 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0470276057686,108.249350721023,9 m,20 m,Đông,,8 tầng
100 m²,"2,65 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9814608395724,108.252712578036,5 m,"5,5 m",Bắc,,
243 m²,"24,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0671719,108.2443389,"13,5 m",5 m,Bắc,,
80 m²,"6,1 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0812112,108.2441869,5 m,55 m,Bắc,,
82 m²,"3,9 tỷ",2 phòng,2 phòng,Hợp đồng mua bán.,,16.0388774871826,108.247406005859,,,,,
100 m²,Thỏa thuận,,,,,16.069961547851562,108.24534606933594,,,,,
144 m²,"3,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.983246803283691,108.25209045410156,6 m,"7,5 m",Nam,,
100 m²,19 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.09357261657715,108.12629699707031,5 m,"5,5 m",Đông - Bắc,,
90 m²,"5,7 tỷ",4 phòng,5 phòng,,,16.0786851991851,108.15765566452,5 m,,Đông - Nam,,3 tầng
170 m²,13 tỷ,4 phòng,5 phòng,,,16.0638048780059,108.157676784763,6 m,,,,3 tầng
108 m²,"2,75 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,6 m,"7,5 m",,,
100 m²,"7,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0021802754659,108.219787391669,5 m,"10,5 m",Tây - Nam,Tây - Nam,3 tầng
300 m²,280 triệu,,,,,16.055190817194283,108.23038244247437,,,,,
85 m²,"5,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0222963245567,108.210808721764,5 m,"7,5 m",,,2 tầng
100 m²,"3,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.09357261657715,108.12629699707031,5 m,105 m,Tây - Nam,,
100 m²,"13,9 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0593997364904,108.230315326219,5 m,15 m,Tây,,
92 m²,"12,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0478034755441,108.247027622823,"4,5 m","7,5 m",Tây,,
100 m²,"4,39 tỷ",,,Sổ hồng riêng,,15.9991029196061,108.223736203976,,,,,
69 m²,"1,8 tỷ",2 phòng,2 phòng,,,15.983246803283691,108.25209045410156,,,,,
100 m²,"2,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0935726165771,108.12629699707,,"5,5 m",,,
99 m²,"3,56 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,6 m,15 m,,,
"108,8 m²","7,1 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0717067718506,108.229057312012,,,,,
117 m²,12 tỷ,9 phòng,9 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0574731,108.2465536,5 m,7 m,Tây,Tây,5 tầng
155 m²,19 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0591402457506,108.240186413618,6 m,"7,5 m",Đông,,
147 m²,Thỏa thuận,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0578502499997,108.238889353472,"6,1 m",6 m,Tây,Tây,1 tầng
"59,2 m²","1,49 tỷ",2 phòng,2 phòng,Hợp đồng mua bán.,Cơ bản.,16.09237289428711,108.1265869140625,,,Đông - Nam,Tây - Bắc,
"51,3 m²","5,2 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,Đông - Nam,Đông - Nam,
40 m²,"2,59 tỷ",,,,,16.0561561309209,108.2118293176,,3 m,Đông,Đông,2 tầng
247 m²,"8,2 tỷ",,,,,16.0528371856385,108.174596325044,,,,,2 tầng
"64,4 m²","4,7 tỷ",3 phòng,,,,16.0297039097856,108.241949709763,,,,,3 tầng
300 m²,Thỏa thuận,4 phòng,,,,16.02965562512,108.189835565381,,,,,2 tầng
180 m²,"5,1 tỷ",,,,,16.052422506321,108.217523077807,,,,,
100 m²,"8,95 tỷ",7 phòng,4 phòng,,,16.0469739571983,108.173024781773,,,,,3 tầng
100 m²,"6,5 tỷ",,,,,16.0237842675468,108.212580743436,,"10,5 m",,,
100 m²,"5,1 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0745872,108.1749647,5 m,7 m,Tây - Nam,Tây - Nam,2 tầng
"132,5 m²","3,25 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9825415398612,108.253630604884,5 m,"7,5 m",,,
42 m²,"2,1 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.06861686706543,108.24445343017578,,,,,
100 m²,"4,5 tỷ",,,Sổ hồng riêng,,15.9991328219858,108.223543802438,,,,,
455 m²,30 tỷ,,,Sổ đỏ/ Sổ hồng.,,15.9991125644753,108.223761630481,18 m,"7,5 m",Đông - Bắc,,
84 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.088382720947266,108.22888946533203,,,,,
289 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.1031535002123,108.281829136617,10 m,15 m,Đông,,
370 m²,28 tỷ,8 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0178076582192,108.212180601012,14 m,6 m,Đông - Nam,Đông - Nam,4 tầng
70 m²,Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0657991510257,108.199160608961,"5,3 m",3 m,Bắc,Bắc,2 tầng
47 m²,"1,15 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0923728942871,108.126586914063,,,Đông - Nam,,
110 m²,"2,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9943895037984,108.238844440883,4 m,"5,5 m",Tây,,
46 m²,8 tỷ,4 phòng,4 phòng,,,16.0600869,108.2135481,,,,,4 tầng
110 m²,3 tỷ,,,,,15.98295783996582,108.2334213256836,,,,,
57 m²,"1,35 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.09237289428711,108.1265869140625,,,Đông - Bắc,Đông - Bắc,
90 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0539230247884,108.246281259482,5 m,10 m,Đông,,
230 m²,22 tỷ,10 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555174556304,108.237496729639,9 m,"7,5 m",,,2 tầng
"50,1 m²",Thỏa thuận,1 phòng,1 phòng,Đang chờ sổ,Cơ bản,16.0890197753906,108.228302001953,,,Tây - Bắc,Đông - Nam,
218 m²,22 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,,,
47 m²,"3,15 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0594967,108.1858971,5 m,"2,5 m",Đông - Bắc,,3 tầng
108 m²,"15,4 tỷ",,,Sổ đỏ/ Sổ hồng,Cơ bản,16.0883827209473,108.228889465332,,,,,3 tầng
125 m²,"2,55 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.106407165527344,108.10873413085938,5 m,"7,5 m",Đông - Nam,,
600 m²,569 triệu/m²,,,Sổ đỏ/ Sổ hồng,Cơ bản,16.060789,108.2183258,20 m,,Bắc,Đông - Bắc,7 tầng
88 m²,Thỏa thuận,3 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,16.0883827209473,108.228889465332,,,,Đông - Nam,
120 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0416243192563,108.245242387001,6 m,,,,
170 m²,"28,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0526010337001,108.244670714382,10 m,"7,5 m",Đông,,
225 m²,"12,9 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0621671416251,108.238789450387,11 m,"5,5 m",Tây - Nam,,
350 m²,20 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.1033265461102,108.282029859205,"12,5 m",15 m,Tây - Bắc,Tây - Bắc,1 tầng
44 m²,"3,1 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,16.05078125,108.232902526855,,,Bắc,,
"69,1 m²","4,9 tỷ",2 phòng,,Hợp đồng mua bán,Không nội thất,16.059795379638672,108.23047637939453,,,,,
1.132 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0577697388406,108.246488831866,30 m,,Đông,,
156 m²,37 tỷ,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0785190736176,108.236563660558,10 m,"10,5 m",Tây,,8 tầng
"155,4 m²",7 tỷ,,,,,15.9843505164346,108.269968218772,7 m,,,,2 tầng
"116,8 m²","8,2 tỷ",3 phòng,,,,16.0582042,108.2361429,,,,,3 tầng
"89,2 m²",6 tỷ,,,,,16.0602424,108.2430528,,5 m,Tây,,
123 m²,"4,3 tỷ",,,,,16.085764,108.144831,,,,,
133 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0617333892507,108.245272050434,8 m,,,,
147 m²,"7,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0544602731067,108.240734855782,6 m,6 m,Tây - Nam,,
100 m²,"4,5 tỷ",,,,,16.0655820966858,108.169669678384,5 m,,Tây - Bắc,,
732 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0689336623262,108.24531896855,,10 m,Đông,,2 tầng
137 m²,"5,9 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0544714,108.1834194,8 m,,,,3 tầng
70 m²,"8,1 tỷ",3 phòng,3 phòng,,,16.0742811617111,108.174911906789,6 m,,,,3 tầng
90 m²,12 tỷ,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0389845839537,108.218349553429,,,,,3 tầng
111 m²,Thỏa thuận,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0524840371316,108.245387718518,,"7,5 m",Tây - Bắc,,5 tầng
545 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0309560639111,108.229011283268,22 m,"5,5 m",Tây - Nam,,
128 m²,"9,8 tỷ",4 phòng,,,,16.0450133084843,108.222094443174,,"5,5 m",Đông,,3 tầng
"51,3 m²","5,25 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.05558967590332,108.22355651855469,,,,,
90 m²,"4,35 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0774585857172,108.158774741891,5 m,"7,5 m",,,
306 m²,42 triệu/m²,,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,12 m,"24,5 m",Nam,,
108 m²,"15,73 tỷ",,,,,16.088382720947266,108.22888946533203,,,,,
463 m²,29 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0582676468786,108.23886673011,17 m,6 m,Tây - Nam,,
300 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0435066223145,108.248374938965,,,,,2 tầng
90 m²,"22,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,16.0488689257619,108.247037355209,5 m,"7,5 m",,,4 tầng
105 m²,"5,3 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0320921587334,108.240305041166,5 m,"7,5 m",Tây - Nam,,
82 m²,"3,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.038877487182617,108.24740600585938,,,Đông - Nam,Đông - Nam,
196 m²,Thỏa thuận,4 phòng,,,,16.0718036676946,108.238093190883,,,,,5 tầng
1.500 m²,Thỏa thuận,,,,,16.0829662696877,108.247805926391,,,,,
100 m²,"2,75 tỷ",,,,,16.047166885568,108.171725808189,,,Tây - Bắc,,
1.000 m²,Thỏa thuận,,,,,16.0829995,108.247828,15 m,,,,
305 m²,Thỏa thuận,,,,,16.1033569,108.2820373,,,,,7 tầng
65 m²,"3,9 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0699615478516,108.245346069336,,,Đông - Bắc,Đông - Bắc,
109 m²,"15,9 tỷ",5 phòng,,,,16.0648356105089,108.231427105047,,"10,5 m",,,3 tầng
490 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9926319122314,108.269371032715,,,,,2 tầng
"66,4 m²",4 tỷ,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0686168670654,108.244453430176,,,Đông - Bắc,Đông - Bắc,
210 m²,"11,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0020981668984,108.210539001843,11 m,10 m,Đông - Nam,,
100 m²,"3,05 tỷ",,,Sổ đỏ/ Sổ hồng,,16.1069771,108.1263619,5 m,5 m,Tây - Nam,,
180 m²,"22,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0775136086375,108.243841779014,10 m,10 m,Bắc,,
90 m²,"5,28 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0691572,108.1705009,5 m,8 m,Tây - Nam,Tây - Nam,4 tầng
202 m²,"25,8 tỷ",8 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0537421495908,108.220572564751,4 m,10 m,Đông,Đông,2 tầng
150 m²,"10,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,21.0289486097874,105.852447225903,10 m,"10,5 m",Tây - Bắc,Tây - Bắc,3 tầng
300 m²,Thỏa thuận,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9918308258057,108.261306762695,15 m,30 m,,,3 tầng
90 m²,"11,5 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.055658689672,108.245146139163,5 m,7 m,,,6 tầng
250 m²,"7,1 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.013134943192,108.197911038979,10 m,"5,5 m",Tây - Bắc,,2 tầng
61 m²,"3,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0521570713943,108.217669455596,,,Đông - Bắc,,3 tầng
95 m²,"4,1 tỷ",,,,,16.0299034118652,108.240165710449,,,,,
100 m²,"6,7 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0235256742742,108.224534960671,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,3 tầng
125 m²,"22,5 tỷ",6 phòng,8 phòng,,,16.030519459287,108.208478277616,,,Đông - Nam,,5 tầng
103 m²,"15,5 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.050323148228,108.215297660787,"7,44 m","7,5 m",Đông - Nam,,3 tầng
75 m²,81 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán.,Không nội thất.,16.0883827209473,108.228889465332,,,,,
82 m²,"3,8 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,16.038877487182617,108.24740600585938,,,Nam,Bắc,
"48,7 m²",Thỏa thuận,1 phòng,1 phòng,,Cơ bản,16.089019775390625,108.22830200195312,,,Đông - Nam,Tây - Bắc,
"94,6 m²",Thỏa thuận,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0819599208582,108.235104877483,"4,5 m","5,5 m",Đông - Nam,Đông - Nam,3 tầng
112 m²,"5,1 tỷ",3 phòng,4 phòng,,,16.0151257955268,108.196681120345,5 m,,,,3 tầng
"82,5 m²","3,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam,Đông - Nam,
111 m²,32 triệu/m²,,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,6 m,"15,5 m",,,
100 m²,"3,45 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.98295783996582,108.2334213256836,5 m,"7,5 m",Tây - Nam,,
100 m²,"4,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0183067321777,108.221748352051,,"7,5 m",Đông - Nam,,
105 m²,"12,2 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0497496,108.2407263,5 m,"7,5 m",,,2 tầng
195 m²,16 tỷ,,,,,16.0553078570006,108.242094992794,,,,,
80 m²,"1,55 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9873450759048,108.236323203992,5 m,4 m,Đông,,
39 m²,Thỏa thuận,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,16.059795379638672,108.23047637939453,,,,,
100 m²,"4,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.09357261657715,108.12629699707031,5 m,,,,4 tầng
"58,5 m²","5,4 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,16.0696581851397,108.19987865124,4 m,"7,5 m",Đông - Nam,,3 tầng
54 m²,"3,9 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0805951903755,108.215650630745,3 m,5 m,Đông - Bắc,,2 tầng
55 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0539354719456,108.211570752335,,,Đông,,2 tầng
"105,5 m²","5,3 tỷ",3 phòng,2 phòng,Sổ hồng,Nội thất cao cấp.,16.038877487182617,108.24740600585938,,,Đông - Nam,Đông - Nam,
81 m²,"1,95 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0500229824688,108.147983291005,45 m,"5,5 m",Tây - Nam,,
50 m²,"3,8 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0696362588912,108.210122479407,,,Tây - Bắc,,4 tầng
52 m²,"5,4 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0652574358551,108.187262235785,,"5,5 m",Tây - Nam,,4 tầng
200 m²,"17,8 tỷ",,,Đang chờ sổ,,16.0589158942756,108.239880511557,8 m,"7,5 m",Đông,,
420 m²,"12,2 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,14 m,"7,5 m",Đông,,
600 m²,180 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0557048196701,108.230011761189,24 m,"7,5 m",Đông,,
288 m²,Thỏa thuận,,,,,16.0590943530502,108.24030652504,"10,5 m",,,,
76 m²,"11,5 tỷ",,,,,16.0503101,108.2152047,"4,1 m",20 m,Đông - Nam,,2 tầng
74 m²,"5,1 tỷ",4 phòng,,,,16.0603014,108.2362951,"3,5 m",,Tây - Bắc,,3 tầng
180 m²,"4,75 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,"7,5 m","7,5 m",Nam,,
102 m²,"3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.000446,108.23336,6 m,75 m,Tây - Bắc,,
40 m²,"2,9 tỷ",,,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,,,
63 m²,"7,5 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0602002309839,108.188204880503,"4,8 m","10,5 m",,,1 tầng
140 m²,"7,2 tỷ",,,,,16.0581977946392,108.235871801705,,,Tây - Bắc,,2 tầng
154 m²,19 tỷ,4 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0729827880859,108.1611328125,7 m,,Tây - Bắc,Tây - Bắc,4 tầng
240 m²,45 triệu/m²,,,Sổ đỏ/ Sổ hồng.,,15.983246803283691,108.25209045410156,,,,,
110 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,15.9872867700979,108.236076843305,5 m,"7,5 m",,,
"103,4 m²","7,5 tỷ",,,,,,,,,,,
"159,2 m²",5 tỷ,,,,,16.09357261657715,108.12629699707031,,,,,
"76,5 m²","4,9 tỷ",3 phòng,3 phòng,,,16.081471,108.1603915,"4,5 m",,Đông - Bắc,,
122 m²,"15,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.060012569142,108.243037568273,,5 m,,,2 tầng
167 m²,"1,75 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9831544288203,108.15004804264,7 m,5 m,Tây,,
"284,6 m²",14 tỷ,,,,,16.1069771,108.1263619,,,,,
110 m²,"2,5 tỷ",,,,,16.063988389396,108.166527001312,,,,,
100 m²,"5,3 tỷ",,,,,15.994745,108.2163333,,,,,
600 m²,44 tỷ,,,,,15.9926316,108.269373,,,,,
"41,8 m²","2,85 tỷ",3 phòng,,,,16.0745872,108.1749647,,,,,3 tầng
"48,6 m²","2,95 tỷ",2 phòng,2 phòng,,,16.0695983,108.2105887,,,,,
351 m²,33 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0831263244649,108.16385702867,15 m,30 m,Đông - Bắc,,
200 m²,"7,2 tỷ",3 phòng,3 phòng,,,16.0518101972724,108.167189671972,,,,,2 tầng
136 m²,Thỏa thuận,4 phòng,4 phòng,,,16.0446837,108.2185745,5 m,,,,
500 m²,"24,68 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,15.992631912231445,108.26937103271484,,,,,
89 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.05078125,108.23290252685547,,,,,
100 m²,"2,45 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9865685870242,108.207432519677,5 m,"5,5 m",Tây,,
128 m²,"4,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.983246803283691,108.25209045410156,"7,5 m","7,5 m",Nam,,
76 m²,55 triệu/m²,2 phòng,2 phòng,Hợp đồng mua bán.,Đầy đủ.,16.0329246520996,108.221969604492,,,,,
"33,6 m²","2,5 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,Không nội thất.,16.0883827209473,108.228889465332,,,,,
100 m²,11 tỷ,,,,,16.080392676649,108.210946113126,,,Tây,,
44 m²,"1,97 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,,16.0543979103765,108.18300267301,,,,,2 tầng
100 m²,"3,57 tỷ",,,,,16.018306732177734,108.22174835205078,,7 m,Đông - Nam,,
"159,3 m²",Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0450254955638,108.168329762615,"10,5 m","7,5 m",Tây - Nam,,
87 m²,"5,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0379148868923,108.244806623127,6 m,7 m,Nam,,
110 m²,"16,6 tỷ",7 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0358270627056,108.212780104049,"6,2 m","10,5 m",,,5 tầng
516 m²,"17,15 tỷ",1 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9926319122314,108.269371032715,,,,,
90 m²,"16,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0800179072916,108.220463528247,"4,5 m",,,,3 tầng
125 m²,"9,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0738656,108.1852365,,34 m,Đông - Bắc,,
362 m²,40 triệu/m²,,,Hợp đồng mua bán,,,,12 m,"11,5 m",,,
"85,5 m²","3,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0820160082516,108.160389942921,"4,5 m","7,5 m",Đông - Nam,,
100 m²,"6,7 tỷ",2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0234031,108.2249676,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,2 tầng
300 m²,Thỏa thuận,4 phòng,5 phòng,,,16.0166301727295,108.244453430176,,,,,3 tầng
46 m²,"2,2 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9926319122314,108.269371032715,,,,,
105 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,15.9873629395829,108.236312071154,5 m,5 m,,,
75 m²,"2,7 tỷ",2 phòng,,,,16.0561447143555,108.233322143555,,,,,
60 m²,"3,3 tỷ",2 phòng,,,,16.0879993438721,108.220932006836,,,,,
80 m²,"4,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.088382720947266,108.22888946533203,,,,,
65 m²,"4,6 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0297001,108.2419573,"5,5 m",7 m,Tây - Nam,Tây - Nam,3 tầng
100 m²,15 tỷ,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0657285,108.1991939,5 m,33 m,Bắc,Tây - Bắc,4 tầng
