Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng ban công
100 m²,"4,86 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.07356071472168,108.1607437133789,5 m,75 m,
147 m²,"22,5 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.07989989658,108.217820908614,"6,5 m",15 m,
39 m²,"1,5 tỷ",,,1 phòng,1 phòng,Đang chờ sổ,Full.,16.0710315704346,108.229881286621,,,
"46,4 m²",Thỏa thuận,Bắc,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.06861686706543,108.24445343017578,,,Nam
100 m²,"4,65 tỷ",Tây - Bắc,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,15.9872777583043,108.236148211905,5 m,"7,5 m",
235 m²,26 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0724011,108.1955348,10 m,30 m,
118 m²,"6,5 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0589303,108.1831933,5 m,"10,5 m",
122 m²,"3,55 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0560385499539,108.165781234645,6 m,"7,5 m",
"112,5 m²","3,49 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0511575,108.1733685,5 m,"7,5 m",
105 m²,"2,7 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.042481,108.1694899,5 m,"7,5 m",
126 m²,"7,3 tỷ",Tây - Nam,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,16.0694256803073,108.176735636158,6 m,"7,5 m",Tây - Nam
251 m²,40 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0721921,108.2385997,10 m,20 m,
167 m²,"12,5 tỷ",Tây - Bắc,1 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0558192,108.2394439,"6,9 m","7,5 m",Nam
108 m²,"5,3 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0756945,108.168094,"4,5 m",15 m,
100 m²,"4,2 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0171877892393,108.230834459064,5 m,"7,5 m",
90 m²,"2,45 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.986558,108.2674092,5 m,"5,5 m",
175 m²,"6,5 tỷ",,,,,,,16.0297297,108.2456057,5 m,"7,5 m",
"79,4 m²","8,5 tỷ",,,2 phòng,,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,
65 m²,"3,9 tỷ",Nam,,1 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.069961547851562,108.24534606933594,,,Bắc
"57,3 m²","4,1 tỷ",,3 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0514963097929,108.169598053207,6 m,4 m,
90 m²,5 tỷ,Bắc,,,,Đang chờ sổ,,15.9873794761083,108.269335000681,5 m,15 m,
95 m²,"1,15 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0548357003072,108.086248123649,5 m,"5,5 m",
250 m²,"24,5 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.1047163568284,108.242789775881,"12,5 m",40 m,
106 m²,"4,6 tỷ",Đông,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0263622,108.1878883,"5,24 m","7,5 m",Đông
95 m²,"4,5 tỷ",Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0668429,108.1800722,5 m,"8,5 m",Đông - Bắc
52 m²,"5,39 tỷ",Tây - Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0633702086679,108.190197324985,"4,5 m","5,5 m",Tây - Nam
152 m²,"34,9 tỷ",,9 tầng,,,,,16.0504158877815,108.247277399561,,,
"49,5 m²","3,6 tỷ",,,1 phòng,,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,
76 m²,55 triệu/m²,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0329246520996,108.221969604492,,,
115 m²,"7,6 tỷ",,,,,,,16.0155325326384,108.261241106927,5 m,"5,5 m",
60 m²,"5,6 tỷ",Bắc,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.089854,108.2170621,4 m,5 m,
72 m²,"3,45 tỷ",Tây - Nam,1 tầng,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0925842924453,108.23088605368,,"5,5 m",
188 m²,27 tỷ,Nam,,,,Sổ đỏ/ Sổ hồng,,16.0656209,108.1872238,"8,3 m",48 m,
100 m²,7 tỷ,Đông,,,,,,16.0096674,108.2573805,4 m,40 m,
"153,4 m²","3,45 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9916882,108.2544024,8 m,"7,5 m",
56 m²,"5,75 tỷ",,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0668169207177,108.240505451758,,"7,5 m",
68 m²,"3,57 tỷ",Tây - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0998417818133,108.248077571076,"4,5 m","5,5 m",
81 m²,"5,6 tỷ",Đông - Bắc,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0272263776496,108.211686635395,"4,5 m",10 m,
"87,5 m²",3 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,15.9966209,108.2669781,5 m,"5,5 m",
186 m²,"15,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.017950987387,108.257915980887,"7,8 m","15,5 m",
310 m²,"42,99 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0332096,108.2526787,10 m,33 m,
80 m²,26 tỷ,,7 tầng,18 phòng,18 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.049333,108.2483028,5 m,"5,5 m",
100 m²,"4,7 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0025049760651,108.261745142125,5 m,"7,5 m",
"157,5 m²","10,5 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,16.0176566,108.2577675,7 m,15 m,
145 m²,"3,1 tỷ",Đông,,,,,,15.9970492,108.2660321,6 m,,
75 m²,"4,8 tỷ",,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất.,16.0338757789339,108.217096689949,,,
100 m²,"3,65 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9908674,108.2696946,5 m,"5,5 m",
150 m²,"4,9 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,15.9899633,108.2608904,"7,5 m","10,5 m",
300 m²,"8,3 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9910974502563,108.260215759277,15 m,"7,5 m",
100 m²,"2,95 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,15.9876427274048,108.208962747246,5 m,"5,5 m",
"149,9 m²","4,1 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9900175,108.2686202,7 m,"5,5 m",
190 m²,"9,78 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0560385499539,108.165781234645,10 m,"7,5 m",
"112,5 m²","7,25 tỷ",Tây - Nam,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,,16.0721812,108.1649599,5 m,6 m,Tây - Nam
"99,3 m²","5,5 tỷ",Bắc,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.069962,108.245346,,,Nam
60 m²,3 tỷ,Tây - Nam,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.09237289428711,108.1265869140625,,,Đông - Nam
100 m²,13 tỷ,,3 tầng,6 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0548917882648,108.234332579797,"7,5 m",,
100 m²,"2,95 tỷ",Tây,,,,,,15.9876533133878,108.208949772521,5 m,"5,5 m",
90 m²,"20,5 tỷ",,2 tầng,,,,,16.0495325522977,108.247110479732,5 m,"7,5 m",
"107,5 m²","5,8 tỷ",Đông,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,15.992499699523,108.207717630761,5 m,15 m,
90 m²,"3,25 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9968859,108.2660363,5 m,"7,5 m",
58 m²,"3,95 tỷ",Đông,,1 phòng,1 phòng,Hợp đồng mua bán,Đầy đủ,16.069961547851562,108.24534606933594,,,Tây
105 m²,5 tỷ,Tây,,,,Sổ đỏ/ Sổ hồng,,16.0148923446173,108.255764068821,5 m,"7,5 m",
"79,3 m²","7,5 tỷ",Tây - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0601138,108.1881975,"5,6 m","5,5 m",Tây
"79,3 m²","7,5 tỷ",,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0601138,108.1881975,"5,6 m","5,5 m",
80 m²,"5,1 tỷ",Đông - Nam,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0561541769234,108.166025464951,5 m,,Đông - Nam
"192,1 m²",12 tỷ,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0177254638909,108.257767741747,"7,9 m","15,5 m",
204 m²,86 triệu/m²,,,,,,,16.0581268,108.2097079,"7,2 m","7,5 m",
200 m²,"4,5 tỷ",,,,,,,16.118709564209,108.124580383301,,,
"207,7 m²","28,5 triệu/m²",,,,,Đang chờ sổ,,16.118709564208984,108.12458038330078,,,
200 m²,"4,5 tỷ",,,,,,,16.118709564208984,108.12458038330078,,,
200 m²,Thỏa thuận,,,,,,,16.118709564209,108.124580383301,,,
165 m²,"25,5 tỷ",,,,,,,16.0510741897108,108.245621001125,9 m,"7,5 m",
"93,8 m²","1,25 tỷ",,,,,,,,,,,
129 m²,880 triệu,Nam,,,,Sổ đỏ/ Sổ hồng,,15.9285723,108.1244422,6 m,"4,5 m",
94 m²,Thỏa thuận,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.062366485595703,108.21044158935547,,,
200 m²,"40,9 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0479504997597,108.245541826983,26 m,"7,5 m",
186 m²,"7,2 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.092382431030273,108.12657165527344,"9,2 m","5,5 m",
67 m²,56 triệu/m²,Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.06191062927246,108.23790740966797,,,Tây - Nam
83 m²,"3,8 tỷ",,,2 phòng,,,"Nội thất liền tường cao cấp nhập khẩu từ Mỹ (Biếp từ, tủ bếp, cửa kéo hành lang, sàn chống trượt hiệu chỗ An Cường, máy hút khói, máy nóng lạnh, điều hòa âm trần, khóa từ bằng vân tay hoặc bấm số, ful",16.038877487182617,108.24740600585938,,,
72 m²,"4,8 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0921798208626,108.233591011856,4 m,"5,5 m",
70 m²,Thỏa thuận,Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,Tây
62 m²,Thỏa thuận,Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.1001110076904,108.228858947754,,,Tây
80 m²,Thỏa thuận,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.069961547851562,108.24534606933594,,,
"232,5 m²",34 tỷ,Tây - Bắc,,,,Sổ hồng.,,16.0521665344859,108.245119190307,15 m,"7,5 m",
"117,5 m²","4,39 tỷ",Đông,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0058082324204,108.215428619415,,5 m,
117 m²,"12,5 tỷ",,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0783341392075,108.236459969098,5 m,"10,5 m",
128 m²,25 tỷ,,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.06877,108.2412451,"5,7 m","7,5 m",
100 m²,"3,85 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0020050194855,108.219956238944,,,
110 m²,"3,8 tỷ",Tây - Bắc,1 tầng,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0213400478549,108.197488144598,5 m,"5,5 m",
50 m²,"2,4 tỷ",,,2 phòng,1 phòng,,,16.05078125,108.232902526855,,,
300 m²,"10,5 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.018306732177734,108.22174835205078,12 m,75 m,
80 m²,"5,6 tỷ",Đông - Nam,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0693113180112,108.158390959818,5 m,"5,5 m",
75 m²,"5,9 tỷ",Đông - Nam,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0651105,108.1948854,5 m,"5,5 m",
120 m²,950 triệu,Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9673204408021,108.211343037584,,5 m,
150 m²,"1,85 tỷ",Đông - Nam,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9672940026742,108.211356105146,,5 m,
9.000 m²,Thỏa thuận,,,,,,,16.0889980205338,108.2415046531,,,
1.900 m²,Thỏa thuận,Tây,,,,Sổ đỏ/ Sổ hồng,,16.059740875933,108.230402886198,,,
116 m²,"5,9 tỷ",Đông - Nam,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0584802189878,108.172389974815,5 m,"7,5 m",
100 m²,"4,67 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,,16.0019969507172,108.219966182861,,,
"82,5 m²",Thỏa thuận,Đông,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.038877487182617,108.24740600585938,,,Đông - Nam
300 m²,12 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,16.018306732177734,108.22174835205078,12 m,"7,5 m",
52 m²,"5,2 tỷ",,,,,,,16.05558967590332,108.22355651855469,,,
300 m²,"10,2 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0106798334241,108.230719718055,12 m,"7,5 m",
105 m²,"22,5 tỷ",Nam,8 tầng,15 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0715740897899,108.237763068995,5 m,,Nam
70 m²,12 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0515167950419,108.245462689038,,,
"117,5 m²",20 tỷ,Đông - Bắc,7 tầng,14 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0476897,108.2466488,"7,5 m",,Đông - Bắc
111 m²,"14,5 tỷ",Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0650484759968,108.241323802837,"5,5 m",,Đông - Nam
90 m²,"22,5 tỷ",Tây,4 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0489310531547,108.24703534506,5 m,,Tây
160 m²,"4,8 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9786858427868,108.249983548053,8 m,"5,5 m",
100 m²,"4,25 tỷ",Tây - Bắc,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0077512557108,108.214354098987,5 m,"5,5 m",Tây - Bắc
288 m²,"24,5 tỷ",,4 tầng,8 phòng,,Sổ đỏ/ Sổ hồng,,16.0959128156343,108.235126976238,12 m,,
"45,4 m²",Thỏa thuận,,,1 phòng,1 phòng,,,16.0890197753906,108.228302001953,,,
46 m²,Thỏa thuận,,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.1001110076904,108.228858947754,,,
150 m²,2 tỷ,,,,,Sổ đỏ/ Sổ hồng.,,15.9833872131228,108.149607361356,7 m,7 m,
129 m²,880 triệu,Nam,,,,Sổ đỏ/ Sổ hồng.,,15.9491232339093,108.140466794156,"6,5 m",5 m,
81 m²,"4,3 tỷ",Tây,,2 phòng,1 phòng,,,16.0629110379127,108.190595144682,,"5,5 m",
219 m²,"5,2 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0935726165771,108.12629699707,10 m,"7,5 m",
161 m²,32 tỷ,Nam,,,,,,16.0525673966075,108.245451176688,8 m,"7,5 m",
100 m²,"4,25 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.020612716674805,108.22982788085938,,"7,5 m",
117 m²,"3,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0935726165771,108.12629699707,,"7,5 m",
40 m²,"3,2 tỷ",,,1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
75 m²,Thỏa thuận,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.069961547851562,108.24534606933594,,,
95 m²,"10,4 tỷ",Đông - Nam,5 tầng,,,,,16.0680481,108.1926747,,,
400 m²,32 tỷ,Tây,,,,,,16.043511,108.2376104,18 m,20 m,
80 m²,"4,9 tỷ",Đông - Bắc,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.069961547851562,108.24534606933594,,,Đông
83 m²,5 tỷ,Đông,,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.06991958618164,108.24491882324219,,,Đông
100 m²,4 tỷ,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.006730293796,108.196663951873,5 m,"10,5 m",
105 m²,"3,7 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,16.106407165527344,108.10873413085938,5 m,33 m,
100 m²,"10,9 tỷ",Đông - Nam,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0485217678333,108.235933557209,5 m,10 m,
210 m²,22 tỷ,Bắc,,,,Hợp đồng mua bán,,16.0821640834077,108.24493125456,12 m,,
63 m²,Thỏa thuận,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.089019775390625,108.22830200195312,,,
192 m²,"8,7 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0299034118652,108.240165710449,10 m,"7,5 m",
200 m²,Thỏa thuận,,,,,,,15.98295783996582,108.2334213256836,10 m,,
"259,7 m²","12,5 tỷ",Tây,,,,,,16.0160512290762,108.21784552277,,,
23.000 m²,3 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0467426197791,108.055115799128,,,
186 m²,"13,95 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0822403640981,108.215697457178,"6,5 m",,
"51,3 m²","5,3 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.05558967590332,108.22355651855469,,,
100 m²,"4,85 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0016716843829,108.219880647401,5 m,33 m,
288 m²,"24,5 tỷ",,4 tầng,8 phòng,9 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0958917476882,108.234746067696,12 m,"7,5 m",
75 m²,"6,3 tỷ",Tây,2 tầng,3 phòng,2 phòng,,,16.0743623,108.2402152,5 m,"5,5 m",
108 m²,"5,5 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0755247795347,108.168031327297,"4,5 m",15 m,
"51,3 m²","5,2 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,
"56,2 m²","2,6 tỷ",,,,,,,16.09237289428711,108.1265869140625,,,
70 m²,"4,4 tỷ",Đông - Nam,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0523269,108.2177412,"5,5 m","3,5 m",Đông - Nam
115 m²,"8,6 tỷ",,,,,,,16.0373555279729,108.247730811622,6 m,7 m,
140 m²,"6,4 tỷ",Nam,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0673299422503,108.207275494092,"8,5 m",4 m,Nam
125 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9991679293368,108.223905638201,,,
"58,2 m²","4,25 tỷ",,,2 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
331 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng.,,16.0589587228677,108.240301163577,10 m,"7,5 m",
"96,3 m²","4,4 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,16.0401846465188,108.239600609259,,"5,5 m",
108 m²,"18,5 tỷ",,5 tầng,,,,Không nội thất,16.0883827209473,108.228889465332,,,
136 m²,17 tỷ,Đông,3 tầng,4 phòng,,,,16.0483166055924,108.238144783255,"6,2 m","10,5 m",
90 m²,"5,15 tỷ",Đông - Bắc,,,,,,16.0933218829302,108.235520813072,,33 m,
100 m²,"5,3 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0019983,108.2199588,,,
63 m²,15 tỷ,,5 tầng,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0516380204273,108.245195620682,9 m,20 m,
"97,5 m²","3,1 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0869924434067,108.146414755764,5 m,"7,5 m",
160 m²,"18,5 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng,,16.0764614293594,108.241891875175,10 m,,
140 m²,24 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0513864073727,108.245628280928,,,
40 m²,"1,95 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0618492787081,108.190177805675,10 m,2 m,
102 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,,16.0375466,108.2479767,6 m,,
120 m²,"11,6 tỷ",,4 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.033109664916992,108.22423553466797,6 m,,
100 m²,"8,5 tỷ",,4 tầng,5 phòng,6 phòng,,,16.0594967,108.1858971,,,
71 m²,"6,99 tỷ",,,2 phòng,,,,16.088382720947266,108.22888946533203,,,
112 m²,22 tỷ,Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,16.0671797943584,108.244242484393,"4,5 m","5,5 m",
"70,8 m²","7,44 tỷ",Nam,,2 phòng,1 phòng,,,16.0597953796387,108.230476379395,,,Bắc
1.720 m²,35 triệu/m²,,,,,Sổ đỏ/ Sổ hồng,,16.1047276434611,108.242296027875,,,
108 m²,150 triệu/m²,,,,,,,16.069562,108.2288822,,,
58 m²,4 tỷ,Tây - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,Đông - Nam
108 m²,"18,5 tỷ",Tây - Nam,,,,,,16.088382720947266,108.22888946533203,,,
108 m²,"18,5 tỷ",Đông - Nam,3 tầng,8 phòng,5 phòng,,,16.088382720947266,108.22888946533203,6 m,,
100 m²,Thỏa thuận,Đông,7 tầng,14 phòng,14 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0324009124518,108.218507790187,,"5,5 m",Đông
"105,5 m²","3,75 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0460699,108.1762026,5 m,"4,5 m",
90 m²,"7,55 tỷ",Đông - Bắc,2 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.041019146452,108.21645794331,"4,5 m","7,5 m",
265 m²,"15,5 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,,16.0106421,108.2598587,10 m,27 m,
288 m²,"24,5 tỷ",Tây,4 tầng,8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0946187338649,108.224801779895,12 m,"7,5 m",Nam
100 m²,"3,7 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9845075793529,108.211267624443,5 m,"10,5 m",
73 m²,"3,86 tỷ",Đông - Nam,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0556050226611,108.164085454222,"4,5 m","5,5 m",
170 m²,"28,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0506806008619,108.245648670702,10 m,"17,5 m",
144 m²,17 tỷ,,2 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.0431152587463,108.24459714114,9 m,"10,5 m",
72 m²,"4,8 tỷ",,3 tầng,3 phòng,3 phòng,,Đầy đủ,16.0923782472962,108.233802286036,4 m,"5,5 m",
70 m²,Thỏa thuận,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0597953796387,108.230476379395,,,
120 m²,"10,3 tỷ",Đông - Nam,3 tầng,5 phòng,3 phòng,Hợp đồng mua bán,Cơ bản.,16.0921192169189,108.225578308105,6 m,"20,5 m",Đông - Nam
90 m²,Thỏa thuận,,8 tầng,14 phòng,15 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0489176,108.246848,5 m,"7,5 m",
45 m²,"2,93 tỷ",,,1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
130 m²,"5,15 tỷ",Tây - Bắc,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,15.9990114,108.2192874,5 m,"7,5 m",Tây - Bắc
120 m²,"6,4 tỷ",Tây - Bắc,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0060216157227,108.215092843358,6 m,"7,5 m",Tây - Bắc
124 m²,"5,15 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0887709195455,108.234816061701,5 m,5 m,
100 m²,"4,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.1059425,108.2592642,5 m,"7,5 m",
120 m²,16 tỷ,,,,,,,16.050081390035,108.215060936781,,,
65 m²,"5,8 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0787307,108.2304771,8 m,10 m,
300 m²,Thỏa thuận,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9993834941197,108.223820372104,,,
100 m²,"4,45 tỷ",Đông - Nam,,,,,,16.072982788085938,108.1611328125,,,
295 m²,Thỏa thuận,,,,,,,16.0592773390691,108.240048601128,10 m,"7,5 m",
100 m²,"2,45 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9876729547115,108.237145103353,,10 m,
61 m²,"1,9 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0111228833773,108.195929008513,"4,29 m",5 m,
350 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng.,,16.0664599,108.2142707,14 m,,
"53,5 m²",Thỏa thuận,,,1 phòng,1 phòng,Sổ đỏ chính chủ.,,16.0879993438721,108.220932006836,,,
"78,5 m²","6,3 tỷ",Đông - Nam,2 tầng,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.0955362644449,108.245119223818,40 m,,Đông - Nam
95 m²,Thỏa thuận,,2 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.084527794774,108.229967097507,,"7,5 m",
